snapped_at,price,market_cap,total_volume
2019-07-15 00:00:00 UTC,0.02106600,0.0,0.0
2019-07-16 00:00:00 UTC,0.02109000,0.0,0.0
2019-07-17 00:00:00 UTC,0.02179900,0.0,0.0
2019-07-18 00:00:00 UTC,0.02124100,0.0,0.0
2019-07-19 00:00:00 UTC,0.02102300,0.0,0.0
2019-07-20 00:00:00 UTC,0.02125100,0.0,0.0
2019-07-21 00:00:00 UTC,0.02128500,0.0,0.0
2019-07-22 00:00:00 UTC,0.02103800,0.0,0.0
2019-07-23 00:00:00 UTC,0.02153800,0.0,0.0
2019-07-24 00:00:00 UTC,0.02215500,0.0,0.0
2019-07-25 00:00:00 UTC,0.02217900,0.0,0.0
2019-07-26 00:00:00 UTC,0.02227100,0.0,0.0
2019-07-27 00:00:00 UTC,0.02187100,0.0,0.0
2019-07-28 00:00:00 UTC,0.02216500,0.0,0.0
2019-07-29 00:00:00 UTC,0.02218300,0.0,0.0
2019-07-30 00:00:00 UTC,0.02189300,0.0,0.0
2019-07-31 00:00:00 UTC,0.02166600,0.0,0.0
2019-08-01 00:00:00 UTC,0.02089600,0.0,0.0
2019-08-02 00:00:00 UTC,0.02068900,0.0,0.0
2019-08-03 00:00:00 UTC,0.02053600,0.0,0.0
2019-08-04 00:00:00 UTC,0.02029200,0.0,0.0
2019-08-05 00:00:00 UTC,0.01974400,0.0,0.0
2019-08-06 00:00:00 UTC,0.01971100,0.0,0.0
2019-08-07 00:00:00 UTC,0.01887800,0.0,0.0
2019-08-08 00:00:00 UTC,0.01844500,0.0,0.0
2019-08-09 00:00:00 UTC,0.01772500,0.0,0.0
2019-08-10 00:00:00 UTC,0.01825600,0.0,0.0
2019-08-11 00:00:00 UTC,0.01874200,0.0,0.0
2019-08-12 00:00:00 UTC,0.01855700,0.0,0.0
2019-08-13 00:00:00 UTC,0.01921100,0.0,0.0
2019-08-14 00:00:00 UTC,0.01860800,0.0,0.0
2019-08-15 00:00:00 UTC,0.01825500,0.0,0.0
2019-08-16 00:00:00 UTC,0.01789500,0.0,0.0
2019-08-17 00:00:00 UTC,0.01817200,0.0,0.0
2019-08-18 00:00:00 UTC,0.01886100,0.0,0.0
2019-08-19 00:00:00 UTC,0.01852800,0.0,0.0
2019-08-20 00:00:00 UTC,0.01826700,0.0,0.0
2019-08-21 00:00:00 UTC,0.01847800,0.0,0.0
2019-08-22 00:00:00 UTC,0.01885400,0.0,0.0
2019-08-23 00:00:00 UTC,0.01865900,0.0,0.0
2019-08-24 00:00:00 UTC,0.01881400,0.0,0.0
2019-08-25 00:00:00 UTC,0.01839800,0.0,0.0
2019-08-26 00:00:00 UTC,0.01817800,0.0,0.0
2019-08-27 00:00:00 UTC,0.01839100,0.0,0.0
2019-08-28 00:00:00 UTC,0.01779400,0.0,0.0
2019-08-29 00:00:00 UTC,0.01780500,0.0,0.0
2019-08-30 00:00:00 UTC,0.01758200,0.0,0.0
2019-08-31 00:00:00 UTC,0.01789200,0.0,0.0
2019-09-01 00:00:00 UTC,0.01755800,0.0,0.0
2019-09-02 00:00:00 UTC,0.01721100,0.0,0.0
2019-09-03 00:00:00 UTC,0.01684200,0.0,0.0
2019-09-04 00:00:00 UTC,0.01653700,0.0,0.0
2019-09-05 00:00:00 UTC,0.01644300,0.0,0.0
2019-09-06 00:00:00 UTC,0.01641500,0.0,0.0
2019-09-07 00:00:00 UTC,0.01698500,0.0,0.0
2019-09-08 00:00:00 UTC,0.01744900,0.0,0.0
2019-09-09 00:00:00 UTC,0.01751900,0.0,0.0
2019-09-10 00:00:00 UTC,0.01781000,0.0,0.0
2019-09-11 00:00:00 UTC,0.01755100,0.0,0.0
2019-09-12 00:00:00 UTC,0.01735200,0.0,0.0
2019-09-13 00:00:00 UTC,0.01749600,0.0,0.0
2019-09-14 00:00:00 UTC,0.01820800,0.0,0.0
2019-09-15 00:00:00 UTC,0.01835000,0.0,0.0
2019-09-16 00:00:00 UTC,0.01924100,0.0,0.0
2019-09-17 00:00:00 UTC,0.02040000,0.0,0.0
2019-09-18 00:00:00 UTC,0.02069700,0.0,0.0
2019-09-19 00:00:00 UTC,0.02149900,0.0,0.0
2019-09-20 00:00:00 UTC,0.02144300,0.0,0.0
2019-09-21 00:00:00 UTC,0.02153500,0.0,0.0
2019-09-22 00:00:00 UTC,0.02106000,0.0,0.0
2019-09-23 00:00:00 UTC,0.02074600,0.0,0.0
2019-09-24 00:00:00 UTC,0.01948800,0.0,0.0
2019-09-25 00:00:00 UTC,0.02016300,0.0,0.0
2019-09-26 00:00:00 UTC,0.02057900,0.0,0.0
2019-09-27 00:00:00 UTC,0.02125700,0.0,0.0
2019-09-28 00:00:00 UTC,0.02115800,0.0,0.0
2019-09-29 00:00:00 UTC,0.02104200,0.0,0.0
2019-09-30 00:00:00 UTC,0.02181700,0.0,0.0
2019-10-01 00:00:00 UTC,0.02118200,0.0,0.0
2019-10-02 00:00:00 UTC,0.02156600,0.0,0.0
2019-10-03 00:00:00 UTC,0.02124100,0.0,0.0
2019-10-04 00:00:00 UTC,0.02158000,0.0,0.0
2019-10-05 00:00:00 UTC,0.02168200,0.0,0.0
2019-10-06 00:00:00 UTC,0.02165400,0.0,0.0
2019-10-07 00:00:00 UTC,0.02195900,0.0,0.0
2019-10-08 00:00:00 UTC,0.02210000,0.0,0.0
2019-10-09 00:00:00 UTC,0.02249500,0.0,0.0
2019-10-10 00:00:00 UTC,0.02233900,0.0,0.0
2019-10-11 00:00:00 UTC,0.02187300,0.0,0.0
2019-10-12 00:00:00 UTC,0.02164500,0.0,0.0
2019-10-13 00:00:00 UTC,0.02187400,0.0,0.0
2019-10-14 00:00:00 UTC,0.02237200,0.0,0.0
2019-10-15 00:00:00 UTC,0.02211900,0.0,0.0
2019-10-16 00:00:00 UTC,0.02183300,0.0,0.0
2019-10-17 00:00:00 UTC,0.02195200,0.0,0.0
2019-10-18 00:00:00 UTC,0.02174400,0.0,0.0
2019-10-19 00:00:00 UTC,0.02161900,0.0,0.0
2019-10-20 00:00:00 UTC,0.02130900,0.0,0.0
2019-10-21 00:00:00 UTC,0.02122700,0.0,0.0
2019-10-22 00:00:00 UTC,0.02134800,0.0,0.0
2019-10-23 00:00:00 UTC,0.02174200,0.0,0.0
2019-10-24 00:00:00 UTC,0.02163600,0.0,0.0
2019-10-25 00:00:00 UTC,0.02096300,0.0,0.0
2019-10-26 00:00:00 UTC,0.01944100,0.0,0.0
2019-10-27 00:00:00 UTC,0.01929200,0.0,0.0
2019-10-28 00:00:00 UTC,0.01973300,0.0,0.0
2019-10-29 00:00:00 UTC,0.02024600,0.0,0.0
2019-10-30 00:00:00 UTC,0.02000600,0.0,0.0
2019-10-31 00:00:00 UTC,0.01992800,0.0,0.0
2019-11-01 00:00:00 UTC,0.01980800,0.0,0.0
2019-11-02 00:00:00 UTC,0.01968800,0.0,0.0
2019-11-03 00:00:00 UTC,0.01973900,0.0,0.0
2019-11-04 00:00:00 UTC,0.01977000,0.0,0.0
2019-11-05 00:00:00 UTC,0.02027100,0.0,0.0
2019-11-06 00:00:00 UTC,0.02046400,0.0,0.0
2019-11-07 00:00:00 UTC,0.02025800,0.0,0.0
2019-11-08 00:00:00 UTC,0.02094000,0.0,0.0
2019-11-09 00:00:00 UTC,0.02099000,0.0,0.0
2019-11-10 00:00:00 UTC,0.02090500,0.0,0.0
2019-11-11 00:00:00 UTC,0.02117800,0.0,0.0
2019-11-12 00:00:00 UTC,0.02121300,0.0,0.0
2019-11-13 00:00:00 UTC,0.02143000,0.0,0.0
2019-11-14 00:00:00 UTC,0.02138700,0.0,0.0
2019-11-15 00:00:00 UTC,0.02124700,0.0,0.0
2019-11-16 00:00:00 UTC,0.02147800,0.0,0.0
2019-11-17 00:00:00 UTC,0.02162100,0.0,0.0
2019-11-18 00:00:00 UTC,0.02176200,0.0,0.0
2019-11-19 00:00:00 UTC,0.02163200,0.0,0.0
2019-11-20 00:00:00 UTC,0.02157800,0.0,0.0
2019-11-21 00:00:00 UTC,0.02111100,0.0,0.0
2019-11-22 00:00:00 UTC,0.02057700,0.0,0.0
2019-11-23 00:00:00 UTC,0.02076700,0.0,0.0
2019-11-24 00:00:00 UTC,0.02027200,0.0,0.0
2019-11-25 00:00:00 UTC,0.02049100,0.0,0.0
2019-11-26 00:00:00 UTC,0.02060700,0.0,0.0
2019-11-27 00:00:00 UTC,0.02032300,0.0,0.0
2019-11-28 00:00:00 UTC,0.02032000,0.0,0.0
2019-11-29 00:00:00 UTC,0.01995800,0.0,0.0
2019-11-30 00:00:00 UTC,0.02007800,0.0,0.0
