snapped_at,price,market_cap,total_volume
2019-09-15 00:00:00 UTC,9300,0.0,0.0
2019-09-16 00:00:00 UTC,9332.87,0.0,0.0
2019-09-17 00:00:00 UTC,9217.2,0.0,0.0
2019-09-18 00:00:00 UTC,9214.62,0.0,0.0
2019-09-19 00:00:00 UTC,9304.31,0.0,0.0
2019-09-20 00:00:00 UTC,9239.28,0.0,0.0
2019-09-21 00:00:00 UTC,9067.95,0.0,0.0
2019-09-22 00:00:00 UTC,9124.32,0.0,0.0
2019-09-23 00:00:00 UTC,8818.65,0.0,0.0
2019-09-24 00:00:00 UTC,7815.26,0.0,0.0
2019-09-25 00:00:00 UTC,7724.21,0.0,0.0
2019-09-26 00:00:00 UTC,7377.53,0.0,0.0
2019-09-27 00:00:00 UTC,7495.1,0.0,0.0
2019-09-28 00:00:00 UTC,7523.37,0.0,0.0
2019-09-29 00:00:00 UTC,7380.3,0.0,0.0
2019-09-30 00:00:00 UTC,7637.79,0.0,0.0
2019-10-01 00:00:00 UTC,7643.36,0.0,0.0
2019-10-02 00:00:00 UTC,7649,0.0,0.0
2019-10-03 00:00:00 UTC,7520,0.0,0.0
2019-10-04 00:00:00 UTC,7429.36,0.0,0.0
2019-10-05 00:00:00 UTC,7428.39,0.0,0.0
2019-10-06 00:00:00 UTC,7168.28,0.0,0.0
2019-10-07 00:00:00 UTC,7489.45,0.0,0.0
2019-10-08 00:00:00 UTC,7479.97,0.0,0.0
2019-10-09 00:00:00 UTC,7833.99,0.0,0.0
2019-10-10 00:00:00 UTC,7815.65,0.0,0.0
2019-10-11 00:00:00 UTC,7500,0.0,0.0
2019-10-12 00:00:00 UTC,7539.19,0.0,0.0
2019-10-13 00:00:00 UTC,7527.01,0.0,0.0
2019-10-14 00:00:00 UTC,7579.09,0.0,0.0
2019-10-15 00:00:00 UTC,7400.26,0.0,0.0
2019-10-16 00:00:00 UTC,7228.57,0.0,0.0
2019-10-17 00:00:00 UTC,7269.08,0.0,0.0
2019-10-18 00:00:00 UTC,7129.33,0.0,0.0
2019-10-19 00:00:00 UTC,7125.14,0.0,0.0
2019-10-20 00:00:00 UTC,7386.42,0.0,0.0
2019-10-21 00:00:00 UTC,7377.28,0.0,0.0
2019-10-22 00:00:00 UTC,7219.4,0.0,0.0
2019-10-23 00:00:00 UTC,6726.53,0.0,0.0
2019-10-24 00:00:00 UTC,6700.01,0.0,0.0
2019-10-25 00:00:00 UTC,7810.59,0.0,0.0
2019-10-26 00:00:00 UTC,8313.89,0.0,0.0
2019-10-27 00:00:00 UTC,8580.35,0.0,0.0
2019-10-28 00:00:00 UTC,8300,0.0,0.0
2019-10-29 00:00:00 UTC,8493.11,0.0,0.0
2019-10-30 00:00:00 UTC,8220.02,0.0,0.0
2019-10-31 00:00:00 UTC,8221.47,0.0,0.0
2019-11-01 00:00:00 UTC,8298.54,0.0,0.0
2019-11-02 00:00:00 UTC,8342.68,0.0,0.0
2019-11-03 00:00:00 UTC,8250.36,0.0,0.0
2019-11-04 00:00:00 UTC,8463.93,0.0,0.0
2019-11-05 00:00:00 UTC,8420.1,0.0,0.0
2019-11-06 00:00:00 UTC,8448.94,0.0,0.0
2019-11-07 00:00:00 UTC,8328.51,0.0,0.0
2019-11-08 00:00:00 UTC,7970.2,0.0,0.0
2019-11-09 00:00:00 UTC,8003,0.0,0.0
2019-11-10 00:00:00 UTC,8198.71,0.0,0.0
2019-11-11 00:00:00 UTC,7910.99,0.0,0.0
2019-11-12 00:00:00 UTC,8003,0.0,0.0
2019-11-13 00:00:00 UTC,7967.81,0.0,0.0
2019-11-14 00:00:00 UTC,7839.81,0.0,0.0
2019-11-15 00:00:00 UTC,7662.9,0.0,0.0
2019-11-16 00:00:00 UTC,7683.68,0.0,0.0
2019-11-17 00:00:00 UTC,7699,0.0,0.0
2019-11-18 00:00:00 UTC,7390,0.0,0.0
2019-11-19 00:00:00 UTC,7333.72,0.0,0.0
2019-11-20 00:00:00 UTC,7293.64,0.0,0.0
2019-11-21 00:00:00 UTC,6896.76,0.0,0.0
2019-11-22 00:00:00 UTC,6628.17,0.0,0.0
2019-11-23 00:00:00 UTC,6663.11,0.0,0.0
2019-11-24 00:00:00 UTC,6290.32,0.0,0.0
2019-11-25 00:00:00 UTC,6481.54,0.0,0.0
2019-11-26 00:00:00 UTC,6510.16,0.0,0.0
2019-11-27 00:00:00 UTC,6848.17,0.0,0.0
2019-11-28 00:00:00 UTC,6762.12,0.0,0.0
2019-11-29 00:00:00 UTC,7047.74,0.0,0.0
2019-11-30 00:00:00 UTC,6874.06,0.0,0.0
